Year,Rank,Movie,Poster_URL,Genre,TMDb_Rating,TMDb_Vote_Count,Popularity_Score,Release_Date,Runtime_Minutes,Box_Office_USD,Director,Streaming_Original,Primary_Studio_or_Platform,Cult_Classic,Family_Friendly,Rewatchability_Score_10,Overview
2005,83,SPL: Kill Zone,https://image.tmdb.org/t/p/w500/38xh96dcfj6Z3aDj5phYZwKwHDn.jpg,"Action, Crime, Drama, Thriller",6.964,362,6.9289,2005-11-18,93,0,Wilson Yip,No,"Abba Movies Co. Ltd., 1618 Action Limited, Greek Mythology Entertainment Company",No,No,6,"Chan, an articulate senior detective nearing the end of his career, is taking care of the daughter of a witness killed by ruthless crime lord Po. Martial arts expert Ma is set to take over as head of the crime unit, replacing Chan who wants an early retirement."
2005,84,Stealth,https://image.tmdb.org/t/p/w500/cVtQHyTwaDhYFVRFXSuDthC2bXH.jpg,Science Fiction,5.462,1202,6.6419,2005-07-27,121,76932943,Rob Cohen,No,"Original Film, Phoenix Pictures, Laura Ziskin Productions",No,No,6,"Deeply ensconced in a top-secret military program, three pilots struggle to bring an artificial intelligence program under control ... before it initiates the next world war."
2005,85,Stay,https://image.tmdb.org/t/p/w500/nrLZVP8jG0KBcabahRPp6UP7Oy2.jpg,"Mystery, Thriller, Drama",6.64,1576,7.4419,2005-09-24,99,8342132,Marc Forster,No,"Epsilon Motion Pictures, Regency Enterprises, New Regency Pictures",No,No,6,"Psychiatrist Sam Foster has a new patient, Henry Letham, who claims to be suicidal. In trying to diagnose him, Sam visits Henry's prior therapist and also finds Henry's mother -- even though Henry has said that he murdered both of his parents. As reality starts to contradict fact, Sam spirals into an unstable mental state. Then he finds a clue as to how and when Henry may try to kill himself, and races to try to stop him."
2005,86,Son of the Mask,https://image.tmdb.org/t/p/w500/Adgnfhm9B8YAQmC0osuP4zO9SRc.jpg,"Fantasy, Comedy, Family, Adventure",4.191,1996,7.6535,2005-02-11,94,59918422,Lawrence Guterman,No,"New Line Cinema, Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1, Dark Horse Entertainment",No,Yes,6,"Tim Avery, an aspiring cartoonist, finds himself in a predicament when his dog stumbles upon the mask of Loki. Then after conceiving an infant son ""born of the mask"", he discovers just how looney child raising can be."
2005,87,Revolver,https://image.tmdb.org/t/p/w500/cXJYFEIGNxiNTCekP1A68ICzJen.jpg,"Drama, Thriller, Crime, Mystery",6.357,1599,5.9414,2005-09-11,111,7164778,Guy Ritchie,No,"Revolver Pictures Co., Toff Guy Films, EuropaCorp",No,No,6,"Hotshot gambler Jake Green is long on bravado and seriously short of common sense. Rarely is he allowed in any casino because he's a bona fide winner and, in fact, has taken so much money over the years that he's the sole client of his accountant elder brother, Billy. Invited to a private game, Jake is in fear of losing his life."
2005,88,Racing Stripes,https://image.tmdb.org/t/p/w500/epDsuf5oUdzTFYHqV2IRcyy8Rwc.jpg,"Comedy, Family",5.924,693,7.6643,2005-01-06,102,90754475,Frederik Du Chau,No,Alcon Entertainment,No,Yes,6,"Shattered illusions are hard to repair -- especially for a good-hearted zebra named Stripes who's spent his life on a Kentucky farm amidst the sorely mistaken notion that he's a debonair thoroughbred. Once he faces the fact that his stark stripes mark him as different, he decides he'll race anyway. And with help from the young girl who raised him, he just might end up in the winner's circle."
2005,89,Land of the Dead,https://image.tmdb.org/t/p/w500/xxp0qcZ3n2YA53SIzWilDSfIaA4.jpg,"Horror, Science Fiction, Thriller",6.261,1868,7.8696,2005-06-18,93,47074133,George A. Romero,No,"Romero-Grunwald Productions, Universal Pictures, Atmosphere Entertainment MM",No,No,6,"The living dead have taken over the world, and the remaining humans live in a walled city to protect themselves as they cope with the situation."
2005,90,Monster-in-Law,https://image.tmdb.org/t/p/w500/iRqcGkIPdRbEaW0xMEA5kgceUF8.jpg,"Romance, Comedy",6.2,1791,9.0667,2005-05-13,101,154749918,Robert Luketic,No,"New Line Cinema, BenderSpink, Spring Creek Pictures",No,No,6,"Office temp Charlotte Cantilini thinks she's found Mr. Right when she starts dating gorgeous surgeon Dr. Kevin Fields. But there's a problem standing in the way of everlasting bliss: Kevin's overbearing and controlling mother, Viola. Fearing she'll lose her son's affections forever, Viola decides to break up the happy couple by becoming the world's worst mother-in-law."
2005,91,Hide and Seek,https://image.tmdb.org/t/p/w500/orY4PX3TNFdCbdVwhKY32UKMvoA.jpg,"Horror, Mystery",6.347,1774,6.742,2005-01-27,101,127369981,John Polson,No,"MBC Beteiligungs Filmproduktion, Fox 2000 Pictures, Josephson Entertainment",No,No,6,"David Callaway tries to piece together his life in the wake of his wife's suicide and has been left to raise his nine-year-old daughter, Emily on his own. David is at first amused to discover that Emily has created an imaginary friend named 'Charlie', but it isn't long before 'Charlie' develops a sinister and violent side, and as David struggles with his daughter's growing emotional problems, he comes to the frightening realisation that 'Charlie' isn't just a figment of Emily's imagination."
2005,92,Lilo & Stitch 2: Stitch Has a Glitch,https://image.tmdb.org/t/p/w500/p2R4mhZcikWEBlqv80VfJ7M9xql.jpg,"Animation, Family, Comedy, Science Fiction",6.697,1653,5.3324,2005-08-22,68,0,Tony Leondis,No,"Disney Television Animation, DisneyToon Studios",No,Yes,6,"Now, we find the rowdy extraterrestrial getting used to life with his new ʻohana. However, a malfunction in the ultimate creation of Dr. Jumba soon emerges, which reinstates his destructive programming and threatens to both ruin his friendship with Lilo and to short him out for good!"
2005,93,The Jacket,https://image.tmdb.org/t/p/w500/bt89UfRhjAvJDAO9CWJnRFXAN3p.jpg,"Drama, Mystery, Science Fiction, Thriller, Fantasy",6.863,1761,8.0869,2005-03-04,103,21733230,John Maybury,No,"Section Eight, Mandalay Pictures, VIP Medienfonds 3",No,No,6,"A military veteran goes on a journey into the future, where he can foresee his death and is left with questions that could save his life and those he loves."
2005,94,Mysterious Skin,https://image.tmdb.org/t/p/w500/wgSwDqhl6Rt3cuSCwt5sNpPna3x.jpg,Drama,7.7,1350,7.5282,2005-03-30,105,2148548,Gregg Araki,No,"Desperate Pictures, Fortissimo Films, Antidote Films",No,No,6,"A teenage hustler and a young man obsessed with alien abductions cross paths, together discovering a horrible, liberating truth."
2005,95,Derailed,https://image.tmdb.org/t/p/w500/bcCoOkwEBHUS5Y7Rm1u1oTLUHdb.jpg,"Drama, Thriller",6.389,1175,5.645,2005-11-11,108,57479076,Mikael Håfström,No,"di Bonaventura Pictures, Patalex V Productions Limited",No,No,6,"When two married business executives having an affair are blackmailed by a violent criminal, they are forced to turn the tables on him to save their families."
2005,96,Cheaper by the Dozen 2,https://image.tmdb.org/t/p/w500/wD68dEtcKuboxd8bhbqiTTxn6cX.jpg,"Comedy, Family, Adventure",6.157,2125,5.9481,2005-12-21,94,129181830,Adam Shankman,No,"20th Century Fox, 21 Laps Entertainment",No,Yes,6,"The Baker family, while on vacation, find themselves in competition with a rival family of eight children."
2005,97,Melissa P.,https://image.tmdb.org/t/p/w500/3fjMLEVozmApiiDF75dnpSIaYZ3.jpg,Drama,4.683,615,5.4907,2005-11-18,100,7450832,Luca Guadagnino,No,"Pentagrama Films, Bess Movie",No,No,6,"An adolescent girl, living with her mother and her grandmother, will have her first sexual experiences in a heavy and excessive way."
2005,98,The Interpreter,https://image.tmdb.org/t/p/w500/wTidq3J9fh8sEOAlD8WZFHVLSuB.jpg,"Crime, Thriller",6.317,1632,7.3451,2005-04-08,128,162944923,Sydney Pollack,No,"Mirage Enterprises, Universal Pictures, StudioCanal",No,No,6,"After Silvia Broome, an interpreter at United Nations headquarters, overhears plans of an assassination, an American Secret Service agent is sent to investigate."
2005,99,Havoc,https://image.tmdb.org/t/p/w500/xY4c4bHPCRrwIvkxJ6qRLoyxQVo.jpg,"Crime, Drama",5.269,365,6.0092,2005-10-16,86,371000,Barbara Kopple,No,"Media 8 Entertainment, New Line Cinema",No,No,6,"A wealthy Los Angeles teen and her superficial friends wants to break out of suburbia and experience Southern California's ""gangsta"" lifestyle. But problems arise when the preppies get in over their heads and provoke the wrath of a violent Latino gang. Suddenly, their role-playing seems a little too real."
2005,100,The Adventures of Sharkboy and Lavagirl,https://image.tmdb.org/t/p/w500/xpFbHSkRgOxOoutKqXob9T8iBPA.jpg,"Adventure, Family, Science Fiction",5.208,1642,5.8331,2005-06-10,92,72000000,Robert Rodriguez,No,Troublemaker Studios,No,Yes,6,"Everyone always knew that Max had a wild imagination, but no one believed that his wildest creations -- a boy raised by watchful great white sharks and a girl with the force of a volcano -- were real. Now, these two pint-sized action masters will show Max that even an ordinary kid has what it takes to be extraordinary."
2006,1,The Devil Wears Prada,https://image.tmdb.org/t/p/w500/8912AsVuS7Sj915apArUFbv6F9L.jpg,"Drama, Comedy",7.438,14171,31.8342,2006-06-29,109,326588371,David Frankel,No,"Fox 2000 Pictures, Wendy Finerman Productions, Dune Entertainment",No,No,6,"A young woman from the Midwest gets more than she bargained for when she moves to New York to become a writer and ends up as the assistant to the tyrannical, larger-than-life editor-in-chief of a major fashion magazine."
2006,2,Pirates of the Caribbean: Dead Man's Chest,https://image.tmdb.org/t/p/w500/uXEqmloGyP7UXAiphJUu2v2pcuE.jpg,"Adventure, Fantasy, Action",7.39,17514,32.0204,2006-07-06,151,1066179747,Gore Verbinski,No,"Walt Disney Pictures, Jerry Bruckheimer Films, Second Mate Productions",No,Yes,6,"Captain Jack Sparrow’s got a blood debt to pay: he owes his soul to the legendary Davy Jones, ghastly Ruler of the Ocean Depths. To escape eternal servitude aboard the Flying Dutchman, ever-crafty Jack must track down the still-beating heart of Jones. But he won’t do it alone: Will Turner and Elizabeth Swann are drawn back into another one of his perilous quests—assuming they can evade execution for aiding a pirate."
2006,3,Cars,https://image.tmdb.org/t/p/w500/2Touk3m5gzsqr1VsvxypdyHY5ci.jpg,"Animation, Adventure, Comedy, Family",7.049,15449,29.5497,2006-06-08,117,461983149,John Lasseter,No,Pixar,No,Yes,6,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters."
2006,4,The Departed,https://image.tmdb.org/t/p/w500/nT97ifVT2J1yMQmeq20Qblg61T.jpg,"Drama, Thriller, Crime",8.158,16567,32.4813,2006-10-04,151,291465000,Martin Scorsese,No,"Warner Bros. Pictures, Plan B Entertainment, Initial Entertainment Group",Yes,No,6,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them."
2006,5,V for Vendetta,https://image.tmdb.org/t/p/w500/1avD1JeaRiJX5M4ahPdZPypGoGN.jpg,"Action, Thriller, Science Fiction",7.898,15876,25.6147,2006-02-23,132,134686457,James McTeigue,No,"Virtual Studios, Anarchos Productions, Silver Pictures",No,No,6,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as “V” conducts guerrilla warfare against the oppressive British government. When V rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain."
2006,6,The Pursuit of Happyness,https://image.tmdb.org/t/p/w500/lBYOKAMcxIvuk9s9hMuecB9dPBV.jpg,Drama,7.884,10816,27.9396,2006-12-14,117,307077295,Gabriele Muccino,No,"Escape Artists, Relativity Media, Columbia Pictures",No,No,6,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.
2006,7,The Prestige,https://image.tmdb.org/t/p/w500/Ag2B2KHKQPukjH7WutmgnnSNurZ.jpg,"Drama, Mystery, Science Fiction",8.211,18044,25.3116,2006-10-19,130,109676311,Christopher Nolan,No,"Warner Bros. Pictures, Touchstone Pictures, Newmarket Films",Yes,No,6,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences."
2006,8,Over the Hedge,https://image.tmdb.org/t/p/w500/jtZnymorbnHY7mOiBXR14ZDJseM.jpg,"Adventure, Animation, Comedy, Family",6.605,4956,23.492,2006-05-17,83,343397247,Karey Kirkpatrick,No,DreamWorks Animation,No,Yes,6,"A scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating – and learns a lesson about family himself."
2006,9,The Da Vinci Code,https://image.tmdb.org/t/p/w500/9ejKfNk0LBhSI9AahH4f9NJNZNM.jpg,"Thriller, Mystery",6.734,10271,21.4542,2006-05-17,149,760006945,Ron Howard,No,"Imagine Entertainment, Skylark Productions",No,No,6,"A murder in Paris’ Louvre Museum and cryptic clues in some of Leonardo da Vinci’s most famous paintings lead to the discovery of a religious mystery. For 2,000 years a secret society closely guards information that — should it come to light — could rock the very foundations of Christianity."
2006,10,Apocalypto,https://image.tmdb.org/t/p/w500/cRY25Q32kDNPFDkFkxAs6bgCq3L.jpg,"Action, Drama, History",7.662,6631,23.1496,2006-12-07,138,120654337,Mel Gibson,No,"Icon Entertainment International, Icon Productions, Touchstone Pictures",No,No,6,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life."
2006,11,Pan's Labyrinth,https://image.tmdb.org/t/p/w500/z7xXihu5wHuSMWymq5VAulPVuvg.jpg,"Fantasy, Drama, War",7.768,11691,26.823,2006-10-11,118,83258226,Guillermo del Toro,No,"Estudios Picasso, Esperanto Filmoj, Tequila Gang",No,No,6,"In post–civil war Spain, 10-year-old Ofelia moves with her pregnant mother to live under the control of her cruel stepfather. Drawn into a mysterious labyrinth, she meets a faun who reveals that she may be a lost princess from an underground kingdom. To return to her true father, she must complete a series of surreal and perilous tasks that blur the line between reality and fantasy."
2006,12,Casino Royale,https://image.tmdb.org/t/p/w500/lMrxYKKhd4lqRzwUHAy5gcx9PSO.jpg,"Adventure, Action, Thriller",7.576,11951,27.7109,2006-11-14,144,599045960,Martin Campbell,No,"Metro-Goldwyn-Mayer, Columbia Pictures, EON Productions",No,Yes,6,"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond—on his maiden mission as a 00 Agent—to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career."
2006,13,Mission: Impossible III,https://image.tmdb.org/t/p/w500/vKGYCpmQyV9uHybWDzXuII8Los5.jpg,"Adventure, Action, Thriller",6.766,7804,17.9779,2006-04-25,126,398479497,J.J. Abrams,No,"Paramount Pictures, Cruise/Wagner Productions, MI 3 Film",No,Yes,6,"Retired from active duty, and training recruits for the Impossible Mission Force, agent Ethan Hunt faces the toughest foe of his career: Owen Davian, an international broker of arms and information, who's as cunning as he is ruthless. Davian emerges to threaten Hunt and all that he holds dear – including the woman Hunt loves."
2006,14,Ice Age: The Meltdown,https://image.tmdb.org/t/p/w500/zDduhCHasKQ9YOTvlOreHem7Wbi.jpg,"Animation, Family, Comedy, Adventure",6.726,10512,14.1309,2006-03-29,91,660998756,Carlos Saldanha,No,"20th Century Fox Animation, Blue Sky Studios, 20th Century Fox",No,Yes,6,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation."
2006,15,Blood Diamond,https://image.tmdb.org/t/p/w500/sYAUuiWpoXGKHxUfHyjTj7Apj2h.jpg,"Drama, Thriller, Action",7.559,8502,18.0494,2006-12-08,143,171720398,Edward Zwick,No,"Virtual Studios, Spring Creek Pictures, Bedford Falls Productions",No,No,6,"An ex-mercenary turned smuggler. A Mende fisherman. Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son, conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide."
2006,16,Perfume: The Story of a Murderer,https://image.tmdb.org/t/p/w500/2wrFrUej8ri5EpjgIkjKTAnr686.jpg,"Crime, Fantasy, Drama",7.374,5137,16.6785,2006-09-13,147,135039924,Tom Tykwer,No,"Constantin Film, VIP Medienfonds 4, NEF Productions",No,No,6,"Jean-Baptiste Grenouille, born in the stench of 18th century Paris, develops a superior olfactory sense, which he uses to create the world's finest perfumes. However, his work takes a dark turn as he tries to preserve scents in the search for the ultimate perfume."
2006,17,Monster House,https://image.tmdb.org/t/p/w500/zCRPr4bkO3ae0U1134vJ39xZnAG.jpg,"Animation, Comedy, Family, Fantasy, Horror",6.708,4430,14.4678,2006-06-30,91,140175006,Gil Kenan,No,"ImageMovers, Amblin Entertainment",No,Yes,6,"Monsters under the bed are scary enough, but what happens when an entire house is out to get you? Three teens aim to find out when they go up against a decrepit neighboring home and unlock its frightening secrets."
2006,18,Superman Returns,https://image.tmdb.org/t/p/w500/385XwTQZDpRX2d3kxtnpiLrjBXw.jpg,"Science Fiction, Action, Adventure",5.824,4682,11.3898,2006-06-28,154,391081192,Bryan Singer,No,"Warner Bros. Pictures, Legendary Pictures, Peters Entertainment",No,Yes,6,"Superman returns to discover his 5-year absence has allowed Lex Luthor to walk free, and that those he was closest to felt abandoned and have moved on. Luthor plots his ultimate revenge that could see millions killed and change the face of the planet forever, as well as ridding himself of the Man of Steel."
2006,19,Children of Men,https://image.tmdb.org/t/p/w500/k9IAS4TehZFcKi4HVByxZNPfqex.jpg,"Science Fiction, Thriller, Action",7.613,8063,19.2502,2006-09-22,109,70595464,Alfonso Cuarón,No,"Universal Pictures, Strike Entertainment, Hit & Run Productions",No,No,6,"In 2027, in a chaotic world in which humans can no longer procreate, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea, where her child's birth may help scientists save the future of humankind."
2006,20,Inside Man,https://image.tmdb.org/t/p/w500/ffMUgkDZICNiyaws1Jkv8qG8uFW.jpg,"Crime, Drama, Thriller",7.41,6528,13.1612,2006-03-17,129,186003591,Spike Lee,No,"40 Acres and a Mule Filmworks, Imagine Entertainment, Universal Pictures",No,No,6,"When an armed, masked gang enter a Manhattan bank, lock the doors and take hostages, the detective assigned to effect their release enters negotiations preoccupied with corruption charges he is facing."
2006,21,Click,https://image.tmdb.org/t/p/w500/oL0k5JA53PyoHSZqKb3cNkhwBCE.jpg,"Comedy, Drama, Fantasy",6.315,7726,12.4488,2006-06-23,107,240685326,Frank Coraci,No,"Original Film, Revolution Studios, Columbia Pictures",No,No,6,"A married workaholic, Michael Newman doesn't have time for his wife and children, not if he's to impress his ungrateful boss and earn a well-deserved promotion. So when he meets Morty, a loopy sales clerk, he gets the answer to his prayers: a magical remote that allows him to bypass life's little distractions with increasingly hysterical results."
2006,22,Silent Hill,https://image.tmdb.org/t/p/w500/r0bEDWO2w4a43K2xTNSF284qOsc.jpg,"Horror, Mystery",6.645,5064,14.4948,2006-04-21,125,100605135,Christophe Gans,No,"Silent Hill DCP, Davis Films, Konami",No,No,6,"Rose, a desperate mother, takes her adopted daughter, Sharon, to the town of Silent Hill in an attempt to cure her of her ailment. After a violent car crash, Sharon disappears, and Rose embarks on a horrific journey to get her back and begins to uncover the truth behind the apocalyptic disaster that burned the town 30 years earlier."
2006,23,Night at the Museum,https://image.tmdb.org/t/p/w500/pDsAAYf6Zn0yiAGJ6lYGs6hoZ4E.jpg,"Fantasy, Family, Comedy",6.6,11161,12.7143,2006-12-20,108,574480841,Shawn Levy,No,"1492 Pictures, 21 Laps Entertainment, 20th Century Fox",No,Yes,6,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits."
2006,24,Scary Movie 4,https://image.tmdb.org/t/p/w500/dEwlu8S0z1AibuX1weLwUyiRWFl.jpg,Comedy,5.496,3718,14.4115,2006-04-12,83,178710620,David Zucker,Yes,"Dimension Films, Brad Grey Pictures, Miramax",No,No,6,"Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them."
2006,25,Letters from Iwo Jima,https://image.tmdb.org/t/p/w500/kZokxQtzMPURvijWYFuvh1fAvnv.jpg,"Action, Drama, War",7.504,2373,13.5015,2006-12-09,141,68673228,Clint Eastwood,No,"Warner Bros. Pictures, DreamWorks Pictures, Malpaso Productions",No,No,6,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it."
2006,26,Flushed Away,https://image.tmdb.org/t/p/w500/ahVxu86XwxMp8RkartqY4B3mK9l.jpg,"Adventure, Animation, Comedy, Family",6.341,4176,11.5044,2006-10-22,85,178120010,David Bowers,No,"DreamWorks Animation, Aardman",No,Yes,6,"London high-society mouse, Roddy is flushed down the toilet by Sid, a common sewer rat. Hang on for a madcap adventure deep in the sewer bowels of Ratropolis, where Roddy meets the resourceful Rita, the rodent-hating Toad and his faithful thugs, Spike and Whitey."
2006,27,Charlotte's Web,https://image.tmdb.org/t/p/w500/fU0IR5HF8KxQbZijuWKPTrY81Qv.jpg,"Comedy, Family, Fantasy",6.225,1486,10.4913,2006-12-07,97,148964660,Gary Winick,No,"Paramount Pictures, The Kerner Entertainment Company, Nickelodeon Movies",No,Yes,6,"Wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. He hatches a plan with Charlotte, a spider that lives in his pen, to ensure that this will never happen."
2006,28,Crank,https://image.tmdb.org/t/p/w500/rsKmhnvzJezjwC1Ud2Hh37oNpdQ.jpg,"Action, Thriller, Crime",6.671,4340,14.8893,2006-08-31,88,42900000,Brian Taylor,No,"Lakeshore Entertainment, RadicalMedia, GreeneStreet Films",No,No,6,"Chev Chelios, a hit man wanting to go straight, lets his latest target slip away. Then he awakes the next morning to a phone call that informs him he has been poisoned and has only an hour to live unless he keeps adrenaline coursing through his body while he searches for an antidote."
2006,29,The Hills Have Eyes,https://image.tmdb.org/t/p/w500/2eJL1Ccr1FN3dm9OSDwyd8uaX1b.jpg,"Horror, Thriller",6.485,3452,13.0215,2006-03-10,107,69623713,Alexandre Aja,No,"Fox Searchlight Pictures, Craven-Maddalena Films, Major Studio Partners",No,No,6,"Based on Wes Craven's 1977 suspenseful cult classic, The Hills Have Eyes is the story of a family road trip that goes terrifyingly awry when the travelers become stranded in a government atomic zone. Miles from nowhere, the Carter family soon realizes the seemingly uninhabited wasteland is actually the breeding ground of a blood-thirsty mutant family...and they are the prey."
2006,30,Happy Feet,https://image.tmdb.org/t/p/w500/zP4CK9O70P8GDilfTkPm4lrmaks.jpg,"Animation, Comedy, Family",6.2,5569,16.0395,2006-11-16,108,384335608,George Miller,No,"Kennedy Miller Productions, Animal Logic, Village Roadshow Pictures",No,Yes,6,"Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!"
2006,31,Final Destination 3,https://image.tmdb.org/t/p/w500/p7ARuNKUGPGvkBiDtIDvAzYzonX.jpg,"Horror, Mystery",6.157,4713,12.6206,2006-02-09,92,118890272,James Wong,No,"New Line Cinema, Hard Eight Pictures, Matinee Pictures",No,No,6,"High school senior Wendy's premonition of a deadly rollercoaster ride saves her life and a lucky few, but not from death itself — which seeks out those who escaped their fate."
2006,32,Idiocracy,https://image.tmdb.org/t/p/w500/6cTHBq49ApwsJaRr3ojlY1cmiXk.jpg,"Comedy, Science Fiction, Adventure, Thriller",6.384,3762,12.9732,2006-09-01,85,495303,Mike Judge,No,"20th Century Fox, Ternion Pictures",No,Yes,6,"To test its top-secret Human Hibernation Project, the Pentagon picks the most average European-Americans it can find - an Army private and a prostitute - and sends them to the year 2505 after a series of freak events. But when they arrive, they find a civilization so dumbed-down that they're the smartest people around."
2006,33,She's the Man,https://image.tmdb.org/t/p/w500/xRElqFcUVuGf0s2rAQSSNAn1IS9.jpg,"Comedy, Romance",6.802,3359,11.8626,2006-03-17,105,57194667,Andy Fickman,No,"Lakeshore Entertainment, DreamWorks Pictures, The Donners' Company",No,No,6,"Viola Hastings is in a real jam. Complications threaten her scheme to pose as her twin brother, Sebastian, and take his place at a new boarding school. She falls in love with her handsome roommate, Duke, who loves beautiful Olivia, who has fallen for Sebastian! As if that were not enough, Viola's twin returns from London ahead of schedule but has no idea that his sister has already replaced him on campus."
2006,34,Babel,https://image.tmdb.org/t/p/w500/bZByZbvU7u14WjoUJERqCRW9saN.jpg,Drama,7.17,4162,13.3834,2006-10-26,143,135330835,Alejandro G. Iñárritu,No,"Central Films, Zeta Film, Anonymous Content",No,No,6,"Tragedy strikes a married couple vacationing in the Moroccan desert, which jumpstarts an interlocking story involving four different families."
2006,35,The Pink Panther,https://image.tmdb.org/t/p/w500/57ViRkdsddHLK32W8Nf3ZPLSAu4.jpg,"Comedy, Mystery, Crime, Adventure, Family",5.877,2192,10.8258,2006-02-10,93,158851357,Shawn Levy,No,"Metro-Goldwyn-Mayer, Columbia Pictures, Robert Simonds Productions",No,Yes,6,"When the coach of the France football team is killed by a poisoned dart in the stadium at the end of a game, and his huge, expensive ring with the Pink Panther diamond  disappears, the ambitious Chief Inspector Dreyfus assigns the worst police inspector – Jacques Clouseau – to the case."
2006,36,The Holiday,https://image.tmdb.org/t/p/w500/h1ITOpvJN3Tw4Sy60w2QTfYMvdd.jpg,"Comedy, Romance",7.099,5734,14.1987,2006-12-05,136,205233866,Nancy Meyers,No,"Relativity Media, Waverly Films, Universal Pictures",No,No,6,"Two women, one American and one British, swap homes at Christmastime following bad breakups. Each woman finds romance with a local man but realizes that the imminent return home may end the relationship."
2006,37,The Host,https://image.tmdb.org/t/p/w500/dEDLY3KeghKFzks5nTDWdigVikr.jpg,"Horror, Drama, Science Fiction",6.978,3227,10.0575,2006-07-27,120,88489643,Bong Joon Ho,No,"Chungeorahm Film, Showbox",No,No,6,"A teenage girl is captured by a giant mutated squid-like creature that appears from Seoul's Han River after toxic waste was dumped in it, prompting her family into a frantic search for her."
2006,38,Little Man,https://image.tmdb.org/t/p/w500/9KzPw1VN0pMBnq1KIqBaLI8LAB7.jpg,"Comedy, Crime",5.946,1948,10.3978,2006-08-31,98,104003322,Keenen Ivory Wayans,No,"Wayans Bros. Entertainment, Revolution Studios",No,No,6,"After leaving prison, dwarf criminal Calvin Sims joins his moron brother Percy in stealing an expensive huge diamond from a jewelry store for the mobster Walken. They are chased by the police, and Calvin hides the stone in the purse of executive Vanessa Edwards, whose husband Darryl Edwards wants to have a baby. Percy convinces Calvin to dress like a baby and be left in front of the Edwards' house to get inside the house and retrieve the diamond. Darryl and Vanessa keep Calvin for the weekend and decide to adopt him, while Walken threatens Darryl to get the stone back."
2006,39,Rocky Balboa,https://image.tmdb.org/t/p/w500/byBlJvZwCqgtIwrZNv0pyE974jC.jpg,Drama,6.9,3894,10.2269,2006-12-20,102,155929020,Sylvester Stallone,No,"Metro-Goldwyn-Mayer, Revolution Studios, Chartoff Productions",No,No,6,"When he loses a highly publicized virtual boxing match to ex-champ Rocky Balboa, reigning heavyweight titleholder Mason Dixon retaliates by challenging the Italian Stallion to a 10-round exhibition bout. To the surprise of his son and friends, Rocky agrees to come out of retirement and face an opponent who's faster, stronger and thirty years his junior. Rocky takes on Dixon in what will become the greatest fight in boxing history!"
2006,40,Déjà Vu,https://image.tmdb.org/t/p/w500/eTX6hklzFOiEVqVukNCEedZKhix.jpg,"Action, Thriller, Science Fiction",6.893,5442,11.1453,2006-11-22,126,180557550,Tony Scott,No,"Touchstone Pictures, Jerry Bruckheimer Films, Scott Free Productions",No,No,6,"Called in to recover evidence in the aftermath of a horrific explosion on a New Orleans ferry, Federal agent Doug Carlin gets pulled away from the scene and taken to a top-secret government lab that uses a time-shifting surveillance device to help prevent crime."
